"","站名","年","月","PM2.5 天數","PM10 天數","PM2.5 average","PM10 average","縣市","鄉鎮"
"310","大同","2016","01",3,0,19.7172478643376,54.9189245186791,"臺北市","大同區"
"311","大里","2016","01",3,0,21.9207562408188,41.3803030570892,"臺中市","大里區"
"312","大園","2016","01",4,0,21.5016256534489,46.4303132001239,"桃園市","大園區"
"313","大寮","2016","01",20,0,41.0675116725257,62.777795486421,"高雄市","大寮區"
"314","小港","2016","01",18,1,39.7543137451334,68.8491462663097,"高雄市","小港區"
"315","中山","2016","01",5,0,20.220851015347,38.9645862552595,"臺北市","中山區"
"316","中壢","2016","01",4,0,22.0352968676952,52.9623539036933,"桃園市","中壢區"
"317","仁武","2016","01",17,3,37.267063289679,80.6317354172119,"高雄市","仁武區"
"318","斗六","2016","01",8,0,29.5049938373922,47.5390488083541,"雲林縣","斗六市"
"319","冬山","2016","01",0,0,7.30828630290504,29.5922744273025,"宜蘭縣","冬山鄉"
"320","古亭","2016","01",1,0,16.9460222456366,38.6413191796938,"臺北市","大安區"
"321","左營","2016","01",20,0,40.5371849632369,70.1834951903325,"高雄市","左營區"
"322","平鎮","2016","01",5,0,21.2538569424965,45.6091631603553,"桃園市","平鎮區"
"323","永和","2016","01",4,0,19.8155095839177,33.7137096774194,"新北市","永和區"
"324","安南","2016","01",10,0,33.2321762505844,58.3685133239832,"臺南市","安南區"
"325","朴子","2016","01",9,0,29.9376142207489,62.7201219771346,"嘉義縣","朴子市"
"326","汐止","2016","01",3,0,18.3458069828722,35.0546347061074,"新北市","汐止區"
"327","竹山","2016","01",5,0,26.3036356821589,49.7312218890555,"南投縣","竹山鎮"
"328","竹東","2016","01",3,0,21.2982548411702,35.2752871037085,"新竹縣","竹東鎮"
"329","西屯","2016","01",3,0,21.8453291682604,40.1506066981172,"臺中市","西屯區"
"330","沙鹿","2016","01",4,0,20.6099175485571,44.3695811551702,"臺中市","沙鹿區"
"331","宜蘭","2016","01",0,0,13.0471173870543,34.7552435292618,"宜蘭縣","宜蘭市"
"332","忠明","2016","01",5,0,21.0900282629946,36.5054651402828,"臺中市","南屯區"
"333","松山","2016","01",2,0,19.112416440502,34.3029946327632,"臺北市","松山區"
"334","板橋","2016","01",6,0,24.5642239364189,43.5609407539632,"新北市","板橋區"
"335","林口","2016","01",4,0,21.122002179681,38.5473830167028,"新北市","林口區"
"336","林園","2016","01",11,0,34.0574131922309,43.2034351226146,"高雄市","林園區"
"337","花蓮","2016","01",0,0,12.4109509317729,23.9921396392294,"花蓮縣","花蓮市"
"338","金門","2016","01",15,0,32.8637266777169,58.6805856602491,"金門縣","金城鎮"
"339","前金","2016","01",16,1,39.0005834105856,72.0738346035091,"高雄市","前金區"
"340","前鎮","2016","01",10,0,31.5994857410005,62.7530281779931,"高雄市","前鎮區"
"341","南投","2016","01",6,0,27.6675506821369,52.4474425177441,"南投縣","南投市"
"342","屏東","2016","01",12,0,32.4555988658373,55.4003941943984,"屏東縣","屏東市"
"343","恆春","2016","01",0,0,6.90506396361936,22.7163287857537,"屏東縣","恆春鎮"
"344","美濃","2016","01",10,0,30.3256060909637,46.1695726550215,"高雄市","美濃區"
"345","苗栗","2016","01",4,0,22.0100028536214,50.6457067165342,"苗栗縣","苗栗市"
"346","埔里","2016","01",1,0,18.1912692847125,31.7540322580645,"南投縣","埔里鎮"
"347","桃園","2016","01",4,0,20.2940269758292,35.8530855539972,"桃園市","桃園區"
"348","馬公","2016","01",6,0,24.1611051407685,36.1826910408432,"澎湖縣","馬公市"
"349","馬祖","2016","01",12,1,30.9524157297753,44.7730916987476,"連江縣","南竿鄉"
"350","基隆","2016","01",2,0,18.1071975009563,29.3185855752476,"基隆市","信義區"
"351","崙背","2016","01",9,0,30.8001217981841,49.1044970690833,"雲林縣","崙背鄉"
"352","淡水","2016","01",4,0,22.1453279539535,37.1993004074,"新北市","淡水區"
"353","麥寮","2016","01",9,0,28.0962581130884,64.5418002404328,"雲林縣","麥寮鄉"
"354","善化","2016","01",10,0,31.5396744443028,54.0903183305708,"臺南市","善化區"
"355","復興","2016","01",18,1,44.4288716356108,71.6930968166943,"高雄市","前鎮區"
"356","湖口","2016","01",5,0,23.7018679076884,39.0344202898551,"新竹縣","湖口鄉"
"357","菜寮","2016","01",3,0,19.5812245375008,37.7283777466106,"新北市","三重區"
"358","陽明","2016","01",0,0,6.30487908538399,11.0910660400843,"臺北市","北投區"
"359","新竹","2016","01",4,0,19.7885694249649,41.9489831697055,"新竹市","東區"
"360","新店","2016","01",3,0,20.5429523141655,32.1336489013558,"新北市","新店區"
"361","新莊","2016","01",6,0,22.3392363830653,38.1645628798504,"新北市","新莊區"
"362","新港","2016","01",7,0,27.3498831229547,58.4775011687705,"嘉義縣","新港鄉"
"363","新營","2016","01",10,0,31.9371077535524,60.7784595605423,"臺南市","新營區"
"364","楠梓","2016","01",10,2,31.7392974019902,76.9906331396514,"高雄市","楠梓區"
"365","萬里","2016","01",2,0,16.3221609503166,46.9810552934676,"新北市","萬里區"
"366","萬華","2016","01",4,0,20.1908442772749,36.7915790088827,"臺北市","萬華區"
"367","嘉義","2016","01",9,0,32.9861725955204,61.1967625058439,"嘉義市","西區"
"368","彰化","2016","01",4,0,21.7149125556126,43.826430301816,"彰化縣","彰化市"
"369","臺西","2016","01",9,0,27.9235539121935,46.4949073483786,"雲林縣","臺西鄉"
"370","臺東","2016","01",0,0,7.87294234885953,15.6472049609552,"臺東縣","臺東市"
"371","臺南","2016","01",13,0,35.497773086029,55.0425326193208,"臺南市","中西區"
"372","鳳山","2016","01",13,3,36.4087900645404,82.2587314742294,"高雄市","鳳山區"
"373","潮州","2016","01",13,0,35.2466612949561,58.3976157082749,"屏東縣","潮州鎮"
"374","線西","2016","01",8,0,27.4380952380952,48.4016554039696,"彰化縣","線西鄉"
"375","橋頭","2016","01",11,0,34.7364263249607,70.8997032537355,"高雄市","橋頭區"
"376","頭份","2016","01",3,0,20.9152440825042,42.836477089738,"苗栗縣","頭份鎮"
"377","龍潭","2016","01",4,0,22.1406827744486,43.4370776488589,"桃園市","龍潭區"
"378","豐原","2016","01",1,0,18.9067756810744,27.8603390608678,"臺中市","豐原區"
"379","關山","2016","01",0,0,9.04667862937601,16.8425459945549,"臺東縣","關山鎮"
"380","觀音","2016","01",6,0,24.4499532491819,54.3914212248714,"桃園市","觀音區"
"381","二林","2017","01",1,0,21.0160153427685,57.2782842449743,"彰化縣","二林鎮"
"382","三重","2017","01",0,0,14.6968687577033,51.0846774193548,"新北市","三重區"
"383","三義","2017","01",1,0,18.8736824769433,37.3523258532024,"苗栗縣","三義鄉"
"384","土城","2017","01",2,0,17.1304932211314,35.5802360916316,"新北市","土城區"
"385","士林","2017","01",0,0,15.2897025251513,30.5594319775596,"臺北市","北投區"
"386","大同","2017","01",1,0,16.3212160677098,50.2339294062646,"臺北市","大同區"
"387","大里","2017","01",7,0,26.838898350364,53.1082351262576,"臺中市","大里區"
"388","大園","2017","01",2,0,19.9749298737728,47.4464703132305,"桃園市","大園區"
"389","大寮","2017","01",19,0,37.5987026647966,85.471131369799,"高雄市","大寮區"
"390","小港","2017","01",30,0,48.4428772295182,89.3092194738408,"高雄市","小港區"
"391","中山","2017","01",0,0,16.8337932390164,33.5596816694292,"臺北市","中山區"
"392","中壢","2017","01",2,0,18.2811477325853,44.0415356197305,"桃園市","中壢區"
"393","仁武","2017","01",22,1,40.6298291470101,93.4744623655914,"高雄市","仁武區"
"394","斗六","2017","01",16,0,36.5089281919576,60.5125935016363,"雲林縣","斗六市"
"395","冬山","2017","01",0,0,11.7619320838115,35.1851916783544,"宜蘭縣","冬山鄉"
"396","古亭","2017","01",3,0,21.0624640514542,31.382713884993,"臺北市","大安區"
"397","左營","2017","01",27,0,44.8907359003783,91.5627576607591,"高雄市","左營區"
"398","平鎮","2017","01",1,0,17.1489013557737,42.0777232351566,"桃園市","平鎮區"
"399","永和","2017","01",3,0,18.2936110756938,31.2735029113009,"新北市","永和區"
"400","安南","2017","01",14,0,33.1086956521739,78.1058906030856,"臺南市","安南區"
"401","朴子","2017","01",5,0,27.7448574100047,82.2240532959327,"嘉義縣","朴子市"
"402","汐止","2017","01",2,0,20.8779963024353,32.1188639551192,"新北市","汐止區"
"403","竹山","2017","01",19,0,40.6472066386162,64.9580995792426,"南投縣","竹山鎮"
"404","竹東","2017","01",2,0,19.6292691372099,35.9705469845722,"新竹縣","竹東鎮"
"405","西屯","2017","01",4,0,24.2776786093757,48.7903969569467,"臺中市","西屯區"
"406","沙鹿","2017","01",3,0,21.4792065111139,48.8617928938756,"臺中市","沙鹿區"
"407","宜蘭","2017","01",0,0,13.4534244974287,35.3001986909771,"宜蘭縣","宜蘭市"
"408","忠明","2017","01",4,0,25.6660344681032,42.9342399652708,"臺中市","南屯區"
"409","松山","2017","01",0,0,17.021611940709,34.4135109864423,"臺北市","松山區"
"410","板橋","2017","01",2,0,16.8508648901356,43.270804114072,"新北市","板橋區"
"411","林口","2017","01",5,0,22.7459163988895,49.0721578252619,"新北市","林口區"
"412","林園","2017","01",0,0,NA,57.6213874367801,"高雄市","林園區"
"413","花蓮","2017","01",0,0,11.7731008239073,26.1277466105657,"花蓮縣","花蓮市"
"414","金門","2017","01",17,0,37.1223702664797,65.729737770411,"金門縣","金城鎮"
"415","前金","2017","01",23,0,42.289525324212,83.3941051468401,"高雄市","前金區"
"416","前鎮","2017","01",28,0,45.0536837519657,91.5316736792894,"高雄市","前鎮區"
"417","南投","2017","01",10,0,32.1205002337541,61.5477442730248,"南投縣","南投市"
"418","屏東","2017","01",23,0,45.5870066119014,79.6205586722768,"屏東縣","屏東市"
"419","恆春","2017","01",0,0,10.1122329456712,23.4405149897141,"屏東縣","恆春鎮"
"420","美濃","2017","01",17,0,38.010193158291,67.8056334735858,"高雄市","美濃區"
"421","苗栗","2017","01",3,0,20.8283801193025,52.2218623825917,"苗栗縣","苗栗市"
"422","埔里","2017","01",13,0,34.2426154957712,51.1579008882655,"南投縣","埔里鎮"
"423","桃園","2017","01",3,0,18.1512123337158,37.7766479663394,"桃園市","桃園區"
"424","馬公","2017","01",1,0,20.00609885673,50.1237037273152,"澎湖縣","馬公市"
"425","馬祖","2017","01",6,0,25.3302110465505,48.7628989757321,"連江縣","南竿鄉"
"426","基隆","2017","01",0,0,15.9331335798376,25.6877017847812,"基隆市","信義區"
"427","崙背","2017","01",13,0,33.5884918611076,60.7702648675662,"雲林縣","崙背鄉"
"428","淡水","2017","01",1,0,15.7868162692847,34.4319509966424,"新北市","淡水區"
"429","麥寮","2017","01",11,3,32.8905680224404,96.1703217306303,"雲林縣","麥寮鄉"
"430","善化","2017","01",16,0,35.334470228229,72.0511162516773,"臺南市","善化區"
"431","復興","2017","01",28,0,44.9706585490246,84.3922978027116,"高雄市","前鎮區"
"432","湖口","2017","01",1,0,18.6885689695998,41.7436408262145,"新竹縣","湖口鄉"
"433","菜寮","2017","01",3,0,17.6151238896681,34.859216286285,"新北市","三重區"
"434","陽明","2017","01",0,0,7.9519954658417,11.8353510561435,"臺北市","北投區"
"435","新竹","2017","01",3,0,21.6852448042841,45.7380785413745,"新竹市","東區"
"436","新店","2017","01",2,0,19.0618401000589,28.7673040260347,"新北市","新店區"
"437","新莊","2017","01",2,0,14.9152641421225,37.1706670491734,"新北市","新莊區"
"438","新港","2017","01",12,0,31.3970396714085,73.8974403927069,"嘉義縣","新港鄉"
"439","新營","2017","01",16,0,35.5529803646564,79.4464936886395,"臺南市","新營區"
"440","楠梓","2017","01",27,2,44.0179459390539,99.6410493433635,"高雄市","楠梓區"
"441","萬里","2017","01",0,0,18.1980269029708,50.8494464278125,"新北市","萬里區"
"442","萬華","2017","01",2,0,16.7963538915502,36.0940398858296,"臺北市","萬華區"
"443","嘉義","2017","01",19,0,39.8547719227944,74.5118630201029,"嘉義市","西區"
"444","彰化","2017","01",6,0,28.122879516463,49.950863827617,"彰化縣","彰化市"
"445","臺西","2017","01",9,0,30.3187237026648,51.5346170571058,"雲林縣","臺西鄉"
"446","臺東","2017","01",0,0,8.55207479523749,24.7719516341536,"臺東縣","臺東市"
"447","臺南","2017","01",18,0,38.4035318118067,71.4662308822547,"臺南市","中西區"
"448","鳳山","2017","01",23,5,43.0131274172298,104.674693994645,"高雄市","鳳山區"
"449","潮州","2017","01",24,4,43.5937247651834,93.2561349823622,"屏東縣","潮州鎮"
"450","線西","2017","01",7,0,27.8255663224106,57.0412629096009,"彰化縣","線西鄉"
"451","橋頭","2017","01",29,0,48.3267669684219,86.7178026508321,"高雄市","橋頭區"
"452","頭份","2017","01",3,0,24.0241818606826,45.6727442730248,"苗栗縣","頭份鎮"
"453","龍潭","2017","01",2,0,20.5146680691912,42.5022204806688,"桃園市","龍潭區"
"454","豐原","2017","01",3,0,20.3482323738284,37.1300097751711,"臺中市","豐原區"
"455","關山","2017","01",0,0,7.36027349228612,21.3969728845255,"臺東縣","關山鎮"
"456","觀音","2017","01",1,0,19.6551117769561,47.7275178654912,"桃園市","觀音區"
"457","二林","2018","01",4,0,22.7635076470981,41.0013245053217,"彰化縣","二林鎮"
"458","三重","2018","01",0,0,10.6763925065117,41.6885226741468,"新北市","三重區"
"459","三義","2018","01",2,0,17.0066619915849,30.4097124824684,"苗栗縣","三義鄉"
"460","土城","2018","01",0,0,12.5617695184666,27.466456287985,"新北市","土城區"
"461","士林","2018","01",0,0,9.22854243699265,22.7289833822092,"臺北市","北投區"
"462","大同","2018","01",0,0,13.8127045348294,42.8491117344554,"臺北市","大同區"
"463","大里","2018","01",2,0,16.3442241489226,46.6633176080581,"臺中市","大里區"
"464","大園","2018","01",0,0,12.2295407958101,35.7059107909388,"桃園市","大園區"
"465","大寮","2018","01",20,0,39.8201899783246,68.32217461127,"高雄市","大寮區"
"466","小港","2018","01",20,2,40.3417803561562,78.5099398614476,"高雄市","小港區"
"467","中山","2018","01",0,0,12.2026116707042,28.2382219813847,"臺北市","中山區"
"468","中壢","2018","01",0,0,11.6574068171193,39.70411362462,"桃園市","中壢區"
"469","仁武","2018","01",13,2,36.1642388116792,79.0340643461261,"高雄市","仁武區"
"470","斗六","2018","01",7,0,26.6901645510939,52.7071273747291,"雲林縣","斗六市"
"471","冬山","2018","01",0,0,8.66137532406817,27.1018158442773,"宜蘭縣","冬山鄉"
"472","古亭","2018","01",0,0,10.4480587785286,23.9995491885394,"臺北市","大安區"
"473","左營","2018","01",18,2,38.8268307195376,80.2161428449998,"高雄市","左營區"
"474","平鎮","2018","01",0,0,12.9885492371117,34.7848718602576,"桃園市","平鎮區"
"475","永和","2018","01",0,0,12.7704906710867,24.346482000935,"新北市","永和區"
"476","安南","2018","01",10,0,29.6649135109864,65.8222826086957,"臺南市","安南區"
"477","朴子","2018","01",5,0,23.0150771388499,65.6968793828892,"嘉義縣","朴子市"
"478","汐止","2018","01",0,0,16.0798854604956,25.2307259127035,"新北市","汐止區"
"479","竹山","2018","01",12,0,35.2685568872455,55.9866969546967,"南投縣","竹山鎮"
"480","竹東","2018","01",2,0,16.3808757278252,26.2432401942034,"新竹縣","竹東鎮"
"481","西屯","2018","01",3,0,19.4398933231332,43.2832568319946,"臺中市","西屯區"
"482","沙鹿","2018","01",2,0,17.2967332586215,39.1951360694865,"臺中市","沙鹿區"
"483","宜蘭","2018","01",0,0,11.5580840968288,30.4369008154071,"宜蘭縣","宜蘭市"
"484","忠明","2018","01",4,0,19.2916294785159,36.1014120872115,"臺中市","南屯區"
"485","松山","2018","01",0,0,11.6012388966807,26.107142098201,"臺北市","松山區"
"486","板橋","2018","01",0,0,14.7216445037788,27.7214476253334,"新北市","板橋區"
"487","林口","2018","01",0,0,11.7430207707206,32.3711013157016,"新北市","林口區"
"488","林園","2018","01",9,1,29.5891372612649,78.1936482638446,"高雄市","林園區"
"489","花蓮","2018","01",0,0,9.53535530621786,24.2450327255727,"花蓮縣","花蓮市"
"490","金門","2018","01",9,1,27.3715680649411,56.3521452250414,"金門縣","金城鎮"
"491","前金","2018","01",19,2,40.9019242211739,75.4105837477156,"高雄市","前金區"
"492","前鎮","2018","01",21,1,42.2768827829487,79.8632448255345,"高雄市","前鎮區"
"493","南投","2018","01",5,0,27.4400190545001,55.0193431510051,"南投縣","南投市"
"494","屏東","2018","01",15,0,37.6606634366101,68.5853893068129,"屏東縣","屏東市"
"495","恆春","2018","01",0,0,8.80256810744188,24.4759377485535,"屏東縣","恆春鎮"
"496","美濃","2018","01",8,0,28.2270007225126,61.7595101485705,"高雄市","美濃區"
"497","苗栗","2018","01",3,0,18.7522707540239,40.8761186802912,"苗栗縣","苗栗市"
"498","埔里","2018","01",4,0,22.72508849262,35.0868821454375,"南投縣","埔里鎮"
"499","桃園","2018","01",0,0,12.016608228144,29.7346306685367,"桃園市","桃園區"
"500","馬公","2018","01",1,0,15.3359524416677,33.433934169279,"澎湖縣","馬公市"
"501","馬祖","2018","01",5,1,25.5334412548648,44.524699762603,"連江縣","南竿鄉"
"502","基隆","2018","01",0,0,11.1698094448796,21.639787982004,"基隆市","信義區"
"503","崙背","2018","01",8,0,27.4094202898551,53.1112589023879,"雲林縣","崙背鄉"
"504","淡水","2018","01",0,0,10.4322803774066,24.5640008075141,"新北市","淡水區"
"505","麥寮","2018","01",3,0,21.5256332610821,57.9955321093119,"雲林縣","麥寮鄉"
